route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE701669,OCESN,"","BUS TER TROYES - NOGENT-SUR-SEINE",,3,,,
OCE1465994,OCESN,"","Cars Brive / St Denis Près Martel / Aurillac",,3,,,
OCESN-87184002-87743005,OCESN,"","Belfort-Ville - Bourg-en-Bresse",,2,,,
OCE1101902,OCESN,"","[AM01C] AMIENS - ALBERT / CAR",,3,,,
OCE629126,OCESN,"","Cars St Priest - St Pierre de Chandieu",,3,,,
OCESN-87212340-87212464,OCESN,"","Herrlisheim (Bas-Rhin) - Lauterbourg",,3,,,
OCE260844,OCESN,"","Cars Valence - St-Etienne",,3,,,
OCESN-87747402-87723494,OCESN,"","Grenoble U.-Gières - St-André-le-Gaz",,2,,,
OCESN-87281006-87223263,OCESN,"","Dunkerque - Lille Europe",,2,,,
OCESN-87718239-87723197,OCESN,"","Lons-le-Saunier - Lyon-Part-Dieu",,2,,,
OCE1630117,OCESN,"","CAR-Lille-Hazebrouck-Calais",,3,,,
OCE981882,OCESN,"","BUS TX PARIS - BAR LE DUC",,3,,,
OCESN-87594002-87645507,OCESN,"","Brive-la-Gaillarde - Neussargues",,2,,,
OCESN-87317586-87296012,OCESN,"","Boulogne Ville - Laon",,2,,,
OCESN-87295600-87281006,OCESN,"","Aulnoye Aymeries - Dunkerque",,2,,,
OCE1465995,OCESN,"","Cars Arvant / Aurillac",,3,,,
OCESN-87723429-87723494,OCESN,"","Bourgoin-Jallieu - St-André-le-Gaz",,3,,,
OCESN-87276006-87271007,OCESN,"","Creil - Paris Gare du Nord",,2,,,
OCESN-87576876-87576363,OCESN,"","Gièvres - Luçay-le-Male",,3,,,
OCESN-87174003-87116582,OCESN,"","Châlons-en-Champagne - Château-Thierry",,3,,,
OCE669703,OCESN,"","Tours-Paray-Lyon",,2,,,
OCESN-87317586-87317263,OCESN,"","Boulogne Ville - Calais Ville",,3,,,
OCESN-87781005-87645507,OCESN,"","Béziers - Neussargues",,3,,,
OCESN-87313759-87313874,OCESN,"","Abancourt - Amiens",,2,,,
OCE1474035,OCESN,"","[AM02C] AMIENS - SERQUEUX / CAR",,3,,,
OCESN-87295600-87286005,OCESN,"","Aulnoye Aymeries - Lille Flandres",,2,,,
OCE1794152,OCESN,"","Cars EMB Chamonix-St Gervais",,3,,,
OCE1097897,OCESN,"","Chateaubriant - Janze",,3,,,
OCESN-87574541-87571000,OCESN,"","Pézou - Tours",,3,,,
OCESN-87481788-87471003,OCESN,"","Le Croisic - Rennes",,2,,,
OCE232738,OCESN,"","Cars Mâcon - Lyon",,3,,,
OCESN-87597005-87576009,OCESN,"","Châteauroux - Vierzon",,3,,,
OCE1630111,OCESN,"","CAR-Lille-Douai-Arras",,3,,,
OCESN-87313510-87276469,OCESN,"","Beauvais-Gare-SNCF - Persan-Beaumont",,3,,,
OCESN-87722025-87726000,OCESN,"","Lyon-Perrache - St-Etienne-Châteaucreux",,2,,,
OCE1450013,OCESN,"","THOUARS - SAUMUR - ANGERS",,2,,,
OCE140638,OCESN,"","Cars Grenoble - Chamonix",,3,,,
OCESN-87342014-87317263,OCESN,"","Arras - Calais Ville",,2,,,
OCESN-87286302-87286005,OCESN,"","Hazebrouck - Lille Flandres",,2,,,
OCESN-87474007-87473223,OCESN,"","Brest - Lannion",,2,,,
OCESN-87694570-87694307,OCESN,"","Autun - Montchanin",,3,,,
OCESN-87454249-87576298,OCESN,"","Bourges-Gare-Routière - Châteauneuf-sur-Cher",,3,,,
OCESN-87317586-87286005,OCESN,"","Boulogne Ville - Lille Flandres",,2,,,
OCESN-87478032-87478024,OCESN,"","Montreuil-sur-Ille - St-Médard-sur-Ille",,3,,,
OCESN-87335521-87763300,OCESN,"","Grenoble-Gare-Routière - Veynes-Dévoluy",,3,,,
OCE1105899,OCESN,"","[AM20C] CREIL - BEAUVAIS / CAR",,3,,,
OCE140657,OCESN,"","ligne routière St Chély Millau",,3,,,
OCESN-87611384-87611004,OCESN,"","Auterive - Toulouse-Matabiau",,3,,,
OCE1321991,OCESN,"","Saumur-Angers-Cholet",,2,,,
OCE1465992,OCESN,"","Cars Moulins / Vichy",,3,,,
OCESN-87393488-87447680,OCESN,"","Dreux - Granville",,2,,,
OCE1630132,OCESN,"","CAR-Lens-Douai-Libercourt-Lille",,3,,,
OCESN-87296244-87296004,OCESN,"","Busigny - St Quentin",,3,,,
OCE1101906,OCESN,"","[AM03C] ST QUENTIN - BUSIGNY / CAR",,3,,,
OCESN-87281006-87295014,OCESN,"","Dunkerque - Jeumont",,2,,,
OCE1209975,OCESN,"","Salbris - Romorantin - Luçay le Mâle",,2,,,
OCESN-87743005-87713859,OCESN,"","Bourg-en-Bresse - Is-sur-Tille",,2,,,
OCE829858,OCESN,"","Cars Reguliers L 11  (Nantes - St Gilles Croix de Vie)",,3,,,
OCE156687,OCESN,"","Cars Lyon - Annecy",,3,,,
OCESN-87141002-87171009,OCESN,"","Nancy-Ville - Reims",,2,,,
OCE140639,OCESN,"","Cars Grenoble - Annemasse - Evian",,3,,,
OCESN-87213058-87213421,OCESN,"","Haguenau - Soultz-sous-Forêts",,3,,,
OCESN-87747402-87761007,OCESN,"","Grenoble U.-Gières - Valence-Ville",,2,,,
OCE1474031,OCESN,"","[AM04C] AMIENS - TERGNIER - LAON - ST QUENTIN / CAR",,3,,,
OCESN-87713040-87171009,OCESN,"","Dijon-Ville - Reims",,2,,,
OCESN-87713040-87175000,OCESN,"","Dijon-Ville - St-Dizier",,2,,,
OCE1790120,OCESN,"","Guéret-Montluçon",,3,,,
OCE1506043,OCESN,"","Lorient-Quimperlé",,3,,,
OCE1630116,OCESN,"","CAR-Dunkerque-Calais",,3,,,
OCESN-87741009-87747246,OCESN,"","Chambéry-Chal.-les-Eaux - Rives",,2,,,
OCESN-87743005-87723197,OCESN,"","Bourg-en-Bresse - Lyon-Part-Dieu",,2,,,
OCE1301991,OCESN,"","Chartres Le Mans Angers-St-Laud",,2,,,
OCESN-87722025-87743534,OCESN,"","Lyon-Perrache - Oyonnax",,2,,,
OCESN-87342014-87345009,OCESN,"","Arras - Douai",,3,,,
OCESN-87696005-87559070,OCESN,"","Nevers - Nevers-Le-Banlay",,3,,,
OCE1630115,OCESN,"","CAR-Amiens-Boulogne-Calais",,3,,,
OCE616985,OCESN,"","Cars Réguliers Colmar - Bollwiller - Mulhouse",,3,,,
OCE1630118,OCESN,"","CAR-Lille-Dunkerque",,3,,,
OCESN-87214296-87214320,OCESN,"","Bischoffsheim - Rosheim",,3,,,
OCESN-00-87576207,OCESN,"","- Bourges",,3,,,
